,ACWI,AGG,AMLP,BAB,BIV,BKLN,BOND,BRF,BSV,CEW,CHIQ,DBB,DBC,DGZ,DJP,ECH,EFZ,EMB,EMLC,EMLP,EPP,EWA,EWG,EWH,EWL,EWM,EWN,EWQ,EWT,EWX,FCG,FEZ,FM,FXA,FXO,GBATX,GDX,GOVT,GREK,GSG,GTAA,GUNR,HDGE,HDV,HYEM,HYS,ICF,IEF,IEV,IEZ,IGE,IGF,IJNK,ILF,INDA,ITB,IWD,IXC,IYM,IYZ,KRE,LGMAX,MDIV,MINT,MLPI,MOO,MPBLX,MWEFX,PBP,PCEF,PGF,PID,PIFAX,PJP,PPH,PSQ,PWV,RSX,SBB,SCHB,SCHH,SCHX,SCIF,SCZ,SFAAX,SHV,SHY,SIVR,SMH,SPLV,STPZ,TDTT,TOLIX,VDC,VFH,VIG,VNQ,VOE,VOO,VTIP,VV,VYM,WIP,XBI,XES,XHB,ZIV,ac_asint
TZV,0.23950619469234913,0.020188352704079038,0.22900709371681005,0.07183838087015115,0.026999276151801532,0.1550423097464042,0.0067349026611168705,0.2566878066422791,0.011680709941000789,0.22738553150098928,0.34543638320465053,0.11793033888806848,0.1374643542487578,0.008224375438219078,0.12725972864466373,0.16973526585819232,0.2308519971039571,0.05759443411055054,0.3037123518833027,0.34554808595813613,0.21967675230368078,0.206333687677013,0.23317311387424788,0.17748759967431083,0.17399581519367457,0.17534390711280046,0.19991251788091924,0.22514076928684745,0.15668655893823902,0.20848947824538944,0.18158633292030135,0.2272935556827892,0.16310026827485902,0.1369982423097703,0.19520794581998124,0.24457952550446715,0.038779587887512124,0.05168626854379654,0.1289955111456047,0.14333106502193804,0.3822059374862896,0.40117179904804146,0.4335807770218909,0.401172285358955,0.06659787277637397,0.22656489211090025,0.08221753535582088,0.07679114072512261,0.22943380779029143,0.18479716977981875,0.20922304611389164,0.2064854614011855,0.16959573071480072,0.19890839960836415,0.3089029458260981,0.11926926121548576,0.2104304661885824,0.21715944332574744,0.2109941338039888,0.1611373239597067,0.11468805483713629,0.279706680752295,0.42275533349285155,-0.00035779570622929135,0.23562091438517874,0.19620835302836415,0.2709632170713986,0.2447262340149482,0.17538067950482805,0.3888512890153254,0.03893501889955031,0.203205746737246,0.01730608741732309,0.14733677763349862,0.12139822925484112,0.2043724882211,0.19536059260383576,0.19908968482979472,0.20096372503419557,0.5146259428885706,0.3205888256974776,0.5104873520105837,0.23935987966186556,0.21755005950045758,0.1963850152129174,-0.0005250525343734047,0.03202800789614968,0.06805258067336417,0.1527668922674792,0.41126395073687405,0.002983235890175573,0.027483476262353923,0.22774945772378719,0.18234267901509071,0.12765482595025457,0.21987146128368573,0.08459738096876956,0.21497465846218733,0.5061630863967523,0.011984550516958348,0.22815832158625238,0.19909142786196743,0.09575117892518448,0.11877575703499643,0.18325915725122321,0.14185681407889328,0.3035420994166864,4
UNG,0.01957963636151716,-0.0005390861235057276,0.0004976255541799812,0.0018010774557755127,-0.00012849272966808378,-0.0008012166359896433,0.0010432305974287237,0.007116836924056735,0.002100264416951547,0.00875688932566765,-0.000641622867805669,0.023969394753274198,0.09877493088558709,0.0035919162596734777,0.21151330122947332,0.010974214564773987,0.019201489051127063,0.0049415474307014096,-0.0007515852546995383,-0.0017472580103876645,0.012072086681332306,0.010134256313524381,0.019546560796012025,0.008062591515915152,0.015125400652584942,0.00743789135495887,0.02050477091203584,0.017319235685739898,0.0031636500690799263,0.016194493282752576,0.11215072666455406,0.01640813566293664,-0.0006416014093781897,0.02195101823318124,0.005615863160037038,0.01234279274538097,0.015871728966379894,0.00011312576088851056,-0.0011501656906351965,0.11166871173959247,0.0011098450176879604,-0.0007082267832467792,-0.0009710484598433045,-0.0009676694898894667,-0.0015921615345033668,-0.0012492003386705974,0.003269789760542041,0.0034710376438815693,0.01684484679613818,0.05593906831813955,0.06187119541864816,0.03415879088874629,0.004958815614527157,0.023953160054784428,-0.001303176847974541,0.0016560731525205874,0.011601076975862767,0.04994707481236993,0.02931304362527576,0.00830099248351479,0.002144645961677627,0.017971755223263775,-0.0017693144873667244,0.0025211270927847362,0.004105863340356231,0.027641851311005494,0.013111489237720875,0.014616830795733837,0.005991192335296436,0.0042732307441644135,0.00899372495991635,0.02394628655647768,-1.893092510396599e-05,0.0024577133738747925,0.0013098939521763997,0.007357795289306357,0.010033155901943647,0.03214207164107685,0.010601033840397456,0.001662218853811459,-4.649062973482998e-05,0.0020622135753567417,-0.0005513890194390747,0.02457963500294269,0.010179710994102864,-0.00043047418092023726,0.00028301285022658274,0.005185636243925096,0.004055789184675751,-0.0010024518432620866,-0.000502044151315717,-0.00012993117081605554,0.01931837453922014,0.005241391265419892,0.0036172766610641505,0.008092596081924253,0.0031983517725923116,0.012107799599347713,-0.0003545232527755182,-0.0008117345613287696,0.012043515892855905,0.00818921432991826,0.016270029358892102,0.0022375023509686454,0.055605436714172174,0.0006810665963223883,-0.001074098414523661,0
USMV,0.6516352951593138,0.0045337034916324015,0.25224661476349597,0.03918348668991467,0.015332819421396748,0.12180812156749687,0.0009440947207874917,0.3121295414520032,-0.0012014161882176744,0.2511960229428253,0.3334016932290965,0.1196501964413178,0.14593673178860178,0.023195057979073397,0.10009034847426124,0.31600890920765,0.548048424592477,0.14964509096187895,0.2516222813716422,0.5650754749738243,0.45408996958027026,0.4135039488667841,0.45185286938999736,0.34601078274239017,0.4606622849366453,0.3308301774506205,0.46706876251010465,0.45955482845678486,0.3572617749527409,0.4713642434783507,0.3128471137514697,0.47349957740203097,0.21477895592162388,0.21911498163929144,0.5645516353033408,0.5618230833146999,0.047168458170689376,0.051517562913313,0.13150715632595444,0.13612511840576103,0.5371953116065695,0.4730052734439759,0.4715198059892559,0.7635046856383875,0.08102736205944727,0.26503699818714777,0.46419299775089284,0.06815407860669198,0.519135428727378,0.3621941668816474,0.4509961738033973,0.5813472594073845,0.0947003480333467,0.41360878704453485,0.24694942316194823,0.34939225741753577,0.6937339363126798,0.514649082457706,0.48850894269911616,0.46635974858317175,0.387354364739225,0.6529903942009356,0.6283970075269993,-0.0005554111613859103,0.2508168024895012,0.48769267285338425,0.6697765154966557,0.6180558580228225,0.6073650150891435,0.4522414498239934,0.21594544012075667,0.6251428475154583,0.008809238079317216,0.5275844915267567,0.6549416603472149,0.5746150575095945,0.7123122453344717,0.37051416312074004,0.543669580042105,0.7207918951230592,0.4630885072770091,0.7275994922257017,0.21527394724973092,0.49978286702575714,0.7178938770761586,0.0027307957584364884,0.00725945709785103,0.049150460015690456,0.4421846099002764,0.8027958052575377,0.02416812858811157,0.008578491428670287,0.645057820255795,0.7250446739349969,0.5595949641786271,0.7554069025080438,0.4805203068386765,0.6738597289296163,0.7300636406980638,0.014641203875273345,0.7303145160236122,0.7817666729336227,0.1431028154624181,0.3161375632875282,0.37903327860317804,0.44188131527746055,0.45873445431572557,5
USO,0.3161140151076812,0.006512197254643692,0.12397692430337559,0.05670768123170511,0.029712012656707754,0.12985566089449863,0.01583179353727837,0.27300314783213764,0.016850297616577525,0.2675702680741364,0.23344771802108288,0.2743934576467646,0.7456888011155745,0.07322296992393473,0.624796117034644,0.1451192829526612,0.26917123118784647,0.017109085830842252,0.14059539098613738,0.11326818959277507,0.2358977462327001,0.23985687018501067,0.22754358305756295,0.15888461309161284,0.20134878225780262,0.13328780512785066,0.2165778358012067,0.23637542788665744,0.1511332480861386,0.26872376311471446,0.45241481884418633,0.22969229792701196,0.0020934854808837278,0.25100561616964245,0.13899509650665953,0.20445435146069624,0.16941707000247763,0.03712033291947203,0.05452433842483129,0.8310550721087956,0.2335025782286847,0.30078937188512367,0.2083599231943155,0.2193910043252938,0.003778161987333495,0.10528109905301952,0.10446199472149365,0.07502999514041153,0.24448903864955995,0.4215992654879588,0.4438216918060681,0.31752095722791585,-0.009422741296950088,0.26041918591396684,0.0963335015302259,0.06942241147883033,0.1991401492715471,0.4233342833893772,0.3003041367262035,0.13614485978813473,0.07850709515246868,0.2231569421162235,0.08472922336569366,-0.000492151819367237,0.17368672030446042,0.28309455412027584,0.22609415346422446,0.22488605096962466,0.12780748291418398,0.23277275707820833,0.06544109730782854,0.2475520071453423,0.016675952385064807,0.096495544620674,0.08545640623519513,0.1490818389120353,0.1790266715661918,0.3159731916538475,0.18829592269915063,0.31578023795159704,0.15754895628753673,0.31442467173704314,0.1388177815935806,0.25622903532888053,0.18299340516863594,0.011021284382216057,0.02644502046708408,0.1964770959342449,0.12677869886676918,0.22026991722167744,0.01570257762026772,0.018833163144866605,0.28230039342950497,0.11209267173686355,0.11031162999176769,0.17194238147486685,0.10146519622664685,0.19882515293855663,0.2612348964926975,0.03653773804814919,0.20832744959316885,0.17451481904201993,0.10893022405099806,0.08822873033733925,0.4171950312826658,0.07031387037790304,0.1057040062802227,0
UUP,0.22260415726483807,0.0041955841747790545,0.04677741198421437,0.011138527585148439,0.006425853950919436,0.05757930778534759,0.055918959548793556,0.24209326373064588,0.0044619658328795,0.3919513475617875,0.16944078196013979,0.15170379457123784,0.19214697230375477,0.16435905029876863,0.21292301920394008,0.09193382210122514,0.24365102871625233,0.022837684619953946,0.31110802621616296,0.05418164945074011,0.15156826059471784,0.18131785242630138,0.28289018439358393,0.05092257076437989,0.261650198166136,0.07876382140054083,0.23974183893960777,0.27405338639907106,0.0727536180647882,0.16497091893290272,0.1361027836323574,0.2802126792319626,0.018704903681544094,0.3251574751492857,0.07833602201472845,0.16451982796753462,0.17979207514745288,0.01927635563626029,0.06503623957505056,0.15827335476669324,0.2084302172881859,0.3157627508962826,0.18645061343951375,0.1866748337884011,-0.0013228216982639207,0.10033896875445414,0.051249629881552905,-0.0004982820403374166,0.25605977359342824,0.13557411117715001,0.16023700036027477,0.2178894210315837,0.096745598682625,0.12156548206537743,0.05686250825761163,0.02611294273978837,0.07970295005860284,0.17523780312604276,0.14729033268203306,0.05925649826252877,0.033661231360715305,0.12904377351018748,0.06846113076741178,0.008789179555983129,0.05109908656703621,0.1510879275215362,0.12736888138105174,0.1956988085216722,0.050096872044927854,0.13497272048626374,0.02672988789453734,0.1517525875147281,0.01232946067493701,0.042539192581534935,0.049794441416262436,0.06338694863788608,0.06386431368287449,0.14111236952233874,0.06611739220605162,0.19844816558713918,0.18579385256845649,0.2042416923360706,0.09596855390899117,0.2415506863762933,0.08301514526964326,-0.0005142054359761339,0.003777183435927811,0.15354554479735272,0.060823786238842326,0.1710172748977854,0.015824851623750025,0.008544835251906413,0.21482568034692773,0.054691337980915966,0.05090041634915232,0.07981243142165306,0.04921196966306407,0.08290662999476273,0.21212863550104144,0.07296043062676538,0.0853977980327385,0.07451344078927458,0.4126500822335636,0.029812338855085274,0.1371927139866761,0.0254115053775249,0.13031922001886287,0
VB,0.8362353484436581,0.020171926008341168,0.3313153691513122,0.08240470397809341,0.06786370481857829,0.2958139814210605,0.031162666933215122,0.5100170917004374,0.043262694824815706,0.38538969006398727,0.5394941784154407,0.1666190235221695,0.19882114524037264,0.0004766003350347159,0.1843965131106008,0.3853038905704316,0.7264189025147691,0.04959901731676253,0.26923725473540383,0.39804590110094207,0.6621660861374509,0.5967556573539575,0.6457531006479844,0.5606649520199017,0.5726612316330576,0.42266871706004283,0.6450726453846701,0.6548510961946082,0.48667471179022104,0.6298199055328244,0.5822062576926936,0.6528147684119991,0.19627569765597563,0.35939676726308956,0.6218127093243399,0.7143513112067759,0.13465691073573915,0.10725540937069555,0.13448024702564276,0.19452962576861954,0.5009757551718568,0.6119011218249127,0.8146366662372209,0.6425726014031138,0.06310531805521757,0.26622342354942063,0.6436990746474939,0.1493635184076728,0.7016596939313828,0.6169344916006148,0.590617903344306,0.6309555550659753,0.07975944358663123,0.6350668684051956,0.265801037152252,0.6104531768232417,0.8620814704498069,0.6012685386309449,0.7414882931807816,0.6912534292976557,0.6946084800695078,0.7774891449347643,0.5249772795162018,-0.0003784462787450593,0.3428127434833247,0.5904132281167993,0.8709908180242789,0.7639319560886481,0.47057772848076607,0.5750443728240849,0.2833751899294835,0.7432566134909999,0.03174727915371478,0.610501175003127,0.47855136359313233,0.7882772983991709,0.7916658405512426,0.5756300264183187,0.9064343813348927,0.929584252658905,0.6652963002418002,0.9106051958429211,0.3170614424566489,0.6499484164727511,0.8376017862886795,0.04523635680671367,0.10061076518981338,0.08198427778876749,0.5716802655939378,0.7033987461899157,0.0008015748669772949,0.0004988844499242973,0.7049270175471891,0.6316990855829834,0.7389762774591324,0.8524668104108932,0.6797901795673489,0.9312877239891268,0.8983069317266663,0.005905785173359046,0.8814805095338388,0.8404895237718819,0.1019302448554602,0.5548881779778843,0.6203931664935709,0.6566911622937128,0.434420826071651,5
VBK,0.8300124593060975,0.017675640396723535,0.32921462673716084,0.08013392151183818,0.06735557877506071,0.2848089977838347,0.03317590768462242,0.49568735005680375,0.04777257036060245,0.37107976047703384,0.5344999598795113,0.17685995600647275,0.21487240387869122,0.0021369849895398474,0.20556970981445122,0.39552371953939736,0.7243346250818135,0.05320239796999704,0.2583430354132036,0.35823626879439974,0.647315183563931,0.5865274186475381,0.638637227292479,0.5445008055150679,0.5558378914267459,0.4154855039006221,0.6324718675710783,0.6444490617357371,0.48277064338679354,0.6349806009614029,0.6136997190416906,0.6433363913916705,0.1823398298710628,0.3712826954976003,0.5854076625900058,0.7140045872708083,0.15086776960581527,0.1058558689984671,0.12766040897074027,0.21260458159710116,0.4957157677606715,0.5900876058700157,0.824961728607253,0.6083317330804345,0.04983895975450425,0.2519590270948442,0.5702347439776727,0.1505170029263987,0.685006763464292,0.6464931502393204,0.609193793133451,0.6417868247986924,0.06496588383051094,0.6396959045396141,0.24513974111270675,0.5731441566047708,0.8150572769547416,0.6113501998362068,0.7492581743914537,0.6714079707889583,0.6194547007476185,0.7984323824043995,0.46935234180036445,-0.00010042882211469539,0.3422678094373277,0.6183813707538053,0.8597864785258474,0.7531380595036734,0.4762731680246798,0.5565951185386978,0.26229436447040955,0.7274019622548771,0.033825881181060447,0.6245315602213501,0.4682697422984887,0.811974184207856,0.761430800212396,0.574147339176365,0.89660697893089,0.9134437903135029,0.6178360189738233,0.8929427373792187,0.30202136682340264,0.6437526897105903,0.8082776705547918,0.04561273997561188,0.09860350007732699,0.0825160172906525,0.585348513802332,0.6663966686315279,0.0004618147886724655,0.0011888322404473017,0.7017527285520107,0.6079438145512059,0.6602703376811898,0.8305969093824869,0.6109620159271605,0.9020330051678956,0.8747763655322359,0.0038816346382537503,0.8591619214258435,0.7924861371942482,0.11114485371103988,0.5939407924324361,0.6512619377189867,0.6206684821979511,0.4235397925544938,5
VBR,0.8221420691740751,0.021970900488166856,0.32400692366537986,0.08164629663011547,0.06703275596915803,0.29880880763257156,0.02728744237698877,0.5094233294618967,0.03854765752113998,0.3874541257593993,0.5300584229391325,0.15593252702539528,0.17442012545550512,-0.0003326305126711837,0.16264492442718836,0.36750841950777646,0.7120334541876665,0.04718923538149189,0.27065339500476693,0.4206714800791842,0.6459697289335516,0.5803978948872637,0.630025850499706,0.5500347889751569,0.5626097106901015,0.4091000294538112,0.636563003488853,0.638751789364,0.4654626522694746,0.609580663188029,0.5435075503789115,0.6422977660405551,0.20260571127318183,0.34156128907738914,0.6526591435862162,0.687982676941286,0.11012582728737452,0.10555718720448515,0.1350183097188351,0.1718792674506362,0.4934535623535473,0.6134339715690187,0.7823759251259271,0.6598620777224071,0.07266736844429444,0.27322090767478147,0.7094049950041073,0.14314915243232007,0.6882520107767811,0.5755134475331068,0.5499735341461305,0.6066250662043363,0.08785434478038356,0.6025548413033491,0.28102961545784455,0.6220536651990075,0.8769113549996768,0.5672290932411749,0.7017724449681539,0.6868420847137722,0.7601269626402513,0.7364872506147495,0.5613210512072045,-0.0006076462021069595,0.33268971172111683,0.5471035604916205,0.850974323107127,0.7503362468444597,0.46143842869706864,0.5766870698546269,0.2989983624152388,0.7349022265239125,0.031229957490081506,0.5822229255091786,0.4686590242727223,0.7436857112178681,0.7964037672017673,0.5534081040735901,0.8980095768533609,0.9256421258258296,0.6972686428913559,0.9082478144797766,0.319715555563318,0.6436811710940432,0.8332252410759136,0.03723841010839857,0.09728401816742993,0.07709001758526579,0.5395259261335495,0.7249205719623876,0.0014173464985923756,-0.00019923745519556668,0.6872269333149905,0.6321799728467916,0.7997112326194212,0.8576069607123167,0.7410826941346553,0.9411497462209422,0.897086410095712,0.0071519198237388615,0.8729824297214,0.8666102563861184,0.09210384843709785,0.508486605546868,0.5765568892688964,0.6663348357781016,0.43396112196928294,5
VEA,0.93318208577394,0.004478097647841683,0.27211427214976924,0.09017467694850578,0.04003679608121047,0.2841770123322702,0.007451508527395734,0.5891680961893182,0.03967833253208142,0.554207570307856,0.5819643177964873,0.2846088376273078,0.31491507656889484,0.014583649795924636,0.2999639300125675,0.47609478987757414,0.9507943084850172,0.06068082228972338,0.397423526368486,0.3860668933938034,0.8283551221598344,0.799791581117477,0.8755618435694585,0.64221730916654,0.8295998618792441,0.5313896906187865,0.8948353167619524,0.9208465113642733,0.597126070310795,0.7151981724890837,0.6026047296115464,0.9161283997012409,0.22787460749292143,0.5722544870665921,0.5102884012980049,0.8498335613642154,0.18483799284625357,0.07406092887469595,0.21060672626414356,0.29253791546031616,0.5797550502844124,0.7112164965337454,0.655705719038437,0.6724748716045333,0.08494837011320289,0.3052987921564614,0.4972501513471006,0.1734845267328612,0.9575787614735696,0.6600023858764936,0.7110187838958628,0.8302801361240038,0.1710064536170247,0.7447308130365019,0.3303030436747153,0.4061301129089653,0.8047138716213017,0.7956985431719448,0.7440505703105972,0.6538351271196048,0.48282358937665115,0.8193873184804482,0.43744612832625607,1.184816419153023e-05,0.2823594059646617,0.6640271068681065,0.866395576540057,0.9261133899537,0.49006007351615877,0.554892063314465,0.2858287880334863,0.8493872858124385,0.03210191956806829,0.5466726229205346,0.5600857446509178,0.7004233396549635,0.7651381453900601,0.6755334666351669,0.6596857633619425,0.821917228171664,0.5626964276364873,0.8305528096821553,0.3526262512998356,0.8074696509390489,0.7998113475324469,0.0641824613975348,0.13324874189656055,0.11580323820538008,0.5496406959412932,0.6780597623267546,-0.00069075442688038,0.0030020974681898016,0.8166099641771575,0.6419218870716852,0.5983890095321547,0.7958061973078463,0.5020770898031426,0.7769357939299336,0.83057764891514,0.01569289120940698,0.829921411244815,0.7338911561687463,0.24092833670683012,0.40324274624478984,0.6538544646014788,0.44495986464726567,0.4426698913046362,1
VEU,0.9479465312220621,0.011331209895272587,0.2899627083341676,0.0920056342821739,0.05203403002797802,0.292941849880449,0.0046012090168404685,0.6578382566394279,0.04794910387114382,0.5942474438252165,0.6374409107118759,0.28124710286435795,0.33129309322004485,0.018490158960367098,0.3086424446794661,0.48293590754583204,0.9369433518620714,0.056382825547180326,0.43202737454583984,0.40928972176389244,0.8620807048289629,0.8110840213796591,0.8585717989133016,0.701122565259586,0.7963948975388571,0.5682499703602353,0.8559591446262459,0.8877765456667586,0.651142257107854,0.7556845487648503,0.6291144189469535,0.8782949338951788,0.2427909766794507,0.5746562943244804,0.5233482248933945,0.8351801227365647,0.21521938671465934,0.062117851581312,0.2051020675646279,0.30989336119973077,0.5945738876676693,0.7541721697356815,0.6798475671969962,0.6757009447455407,0.09140518365454986,0.31700083877440133,0.5200725245039411,0.18818722259687715,0.9335654228728987,0.6849018202091932,0.7501167027645392,0.8267442345778966,0.18545197116575707,0.8062067386128472,0.38619649375984344,0.41460239434237356,0.8231811766374066,0.8182230440081908,0.7797760545724026,0.6623682605655338,0.4948731752352442,0.837185795391154,0.4618956594752085,0.0002764791953571155,0.3060953956564827,0.70573446860448,0.8782956999731708,0.9177049966556127,0.47512435799614694,0.5899787697176356,0.28872067255172984,0.8617151469435441,0.03892712739829218,0.5393771799025542,0.5530915321120176,0.7206502364893796,0.7794281301571973,0.728504647052972,0.6691889878720483,0.8419804929270859,0.5837092840575998,0.8494528215087567,0.4006033443982553,0.8103254314325629,0.8223610147455814,0.06161997847754541,0.148124403445397,0.1390636769820076,0.56685516281363,0.6868385857376332,-0.0007963940146136217,0.00637844052549752,0.8236900562810191,0.6498470288330513,0.6241120964426611,0.813183497118543,0.5236125645837202,0.7995303080909638,0.8503807471415766,0.020534891171273162,0.8549534392055408,0.7695536056287599,0.21992246437259366,0.4012256166407092,0.6808467727844905,0.4557543442797698,0.45345232310680383,1
VGK,0.9121774457680101,0.005780172012352369,0.24922728325220123,0.09383878610977303,0.04782641174894109,0.2807185915720324,0.011856628206842745,0.5680363364101704,0.03880624051824011,0.5409005001519216,0.539646807823563,0.259912957065899,0.27560388676913317,0.014409502702367405,0.2787901885923353,0.45268650343995387,0.9374735373165715,0.04965238497401381,0.39075790443018443,0.3411088707776172,0.7639272933427029,0.7260245930079016,0.9036594951611824,0.5782192397482679,0.8262751208869638,0.47588441195260234,0.9029954936536808,0.9409211350288441,0.5359552268996003,0.6833025452751138,0.5788532260829198,0.9415000975261942,0.21104331514033814,0.5322603611636422,0.5062614624743531,0.8319249348190382,0.18459492227961805,0.07242068363821841,0.2197223653961552,0.26594029595127866,0.5370483173966276,0.6717274055047747,0.627875321988699,0.6491305581879914,0.0719824445112014,0.295533778615082,0.4747063054820375,0.1558291783785184,0.9775842737906514,0.5981109005730101,0.6338898412985907,0.8066624310734717,0.1712383559423477,0.6827979102808279,0.3124524556506454,0.39171605992700453,0.780429453022775,0.7235801322474221,0.6977053499616008,0.6226823285465275,0.4776623106529464,0.7976317428223506,0.39629303164447116,-0.00027868855840318396,0.25530806856357124,0.6365314752095681,0.8311411873163637,0.9179452239667747,0.476102645587401,0.5213857884353181,0.26841651652490905,0.8256696309420384,0.03143593450133453,0.5184478008960391,0.5289368495461025,0.6785671333691581,0.7324849439245598,0.6549087027058184,0.6502890698714578,0.7917125837578044,0.5440975076774961,0.8001735525862076,0.3400436450968364,0.8020134357922356,0.7624115604412385,0.04666232690505234,0.0971777106743823,0.10471467988662786,0.5019397075613565,0.6499764255542547,0.00011879811179826838,0.0032835258091018504,0.8026930831933015,0.6070677976482663,0.5842975445943316,0.77495484967504,0.47646706019939955,0.7622465221547766,0.7963577665077786,0.01357041631939604,0.7921934875650961,0.7334298398586652,0.24498935976766445,0.38876279793939705,0.5961365999859983,0.4303795205531096,0.4242385970736031,1
VGT,0.8043002988154012,0.016872241376923447,0.27439435547847846,0.08552782569582884,0.08175484839800684,0.23856407158145698,0.03811367773429042,0.44031320715287814,0.057770141853105694,0.33995785922952937,0.4988511928616134,0.16970365841422463,0.16209277142977918,-0.0005517788195326112,0.1604037594748281,0.37966893909693267,0.7288155433334024,0.027324952516345924,0.230829056227837,0.28050278645485316,0.6021211290250894,0.5407676859060173,0.6195774169831632,0.5377203971491497,0.5126946551166816,0.3850196755295755,0.5969743175281441,0.6171430759305121,0.502026872276144,0.6182835710212586,0.5156284685326182,0.6222286362508944,0.1888265835828844,0.3504799238990284,0.4713236854679336,0.7041169630763839,0.11697198839683298,0.10802511122776903,0.14472541583827636,0.16531492692823158,0.4556394690962998,0.5312990494132457,0.7504806164056608,0.5639888804675499,0.04361463070329097,0.23297526944080205,0.4652837722865629,0.1484663153357475,0.6447726885076761,0.5403805368801302,0.48487162373719495,0.6294823797602734,0.07238742788652086,0.5799669837734491,0.21188754538150134,0.4531909746406211,0.7215905766476642,0.512333588773636,0.6342349585068676,0.6146819394640768,0.5081062507195906,0.7765000030050494,0.34088938032836824,-0.0005453147318859042,0.2846327627534494,0.5657018077371909,0.7815491581366609,0.7078488374583325,0.45855140016962004,0.5131071207807638,0.23207720728063874,0.6804685999236917,0.04795098205997883,0.5182248552416888,0.4217934151911509,0.9330582703494776,0.716896985940271,0.5483646070603606,0.728052843946339,0.8643321419266659,0.4829285085403413,0.859982025214564,0.29209953533761235,0.6126402090649987,0.7687111422073627,0.05424145000319147,0.113226213291718,0.061163600257734485,0.7273086406227233,0.5724819265845178,0.0025872896580331206,0.003595540332370306,0.6907913975298854,0.5571261953765261,0.562019260284524,0.7768287106641759,0.5086007388214302,0.8019155547579273,0.8429899807320779,-0.0013517180642321769,0.802653504631927,0.7276102127137835,0.09291080965902887,0.4666869404168762,0.542328065776907,0.5097765891450996,0.4125466842794381,5
VHT,0.7041050378960181,0.004624306230880948,0.25763309559035774,0.07331005754692299,0.03523846635023786,0.239379912090253,0.01667790191618712,0.39166172944929756,0.04451686037811586,0.2790970325601311,0.4357422788414861,0.10760693418985179,0.10957414228701445,-0.0005994706079786027,0.10871607852813059,0.35923977969293475,0.6402969797407088,0.04934998827008308,0.23875506527618717,0.30335087998784205,0.5197591636948312,0.47573594552126797,0.5548046887894644,0.44193245147646787,0.47180132891820115,0.3283246358153291,0.5445947991442011,0.5545341387747074,0.3596317617519357,0.5249489122347522,0.4101188841992677,0.5640128393884339,0.18623333016286137,0.3171092666817531,0.40255098984928994,0.6680908501608075,0.08130758942558614,0.088528259234117,0.10908736150779796,0.11409095382599765,0.44928702371875917,0.463257830900626,0.6166830477497915,0.7434064535994696,0.04881248711353281,0.23865109491921954,0.3824059781542951,0.11214898201292167,0.5903416835202442,0.42266647561823056,0.40878424261313184,0.5696581916264801,0.06278442649778226,0.4595725998291439,0.1946116918076084,0.34937429501652184,0.7015702817276774,0.46099612943918344,0.4938234135256089,0.5715861447533532,0.44514680902410264,0.6138718888788921,0.3471133579993664,-0.000838949077297535,0.26173621766840405,0.4362592604315846,0.6956526183022175,0.6644045158790024,0.4506183523144036,0.5065611867075313,0.18333258827483723,0.575446975893273,0.019864672346888157,0.8305161937115947,0.8331971276750265,0.6475551997144235,0.7326231892135393,0.4384666582621859,0.6114035181318698,0.8144326339448587,0.5330748289150067,0.8136351992816282,0.26731660290352,0.5232664338222563,0.7104476328747167,0.0481543741063758,0.07387775479401215,0.040338135724036994,0.3839808998351093,0.7413049562537017,0.0019321671118397443,0.0015015841713833522,0.6349238403315833,0.6858961750638497,0.4869107402142261,0.7722600407893754,0.40455871516107467,0.6870903254633176,0.8250725606038773,-0.0010306906349595302,0.7332880278453031,0.6929156405031083,0.08261659885742578,0.6347753654820634,0.4234625826979407,0.3920860021615781,0.4117735624055756,5
